fid,id,Trial,Row,Column,MasonPlot#,layer,path,716ExG_mean,716ExG_variance,716ExR_mean,716ExR_variance,716gNDVI_mean,716gNDVI_variance,716NDVI_mean,716NDVI_variance,716THRESH_mean,716THRESH_variance,716HA_mean,716HA_variance,716PLT_,,,,,717NDRE_mean,717NDRE_variance
1195,189,2512,23,1,25122301,2301,7/16/2025,47,39.99847287,461.1425665,-500.5147804,4347787.509,0.384746473,0.039848785,0.209448201,0.024844442,0.0022331,0.002151118,0.693155168,0.212691081,0.687568356,37,,,,
1196,190,2512,23,2,25122302,2302,7/16/2025,47,32.75370815,395.4249713,-351.7946237,5214000.241,0.364214923,0.042792887,0.193928114,0.028929341,0.004141841,0.003056532,0.648434944,0.227967067,0.870484453,83,,,,
1197,191,2512,23,3,25122303,2303,7/16/2025,47,42.12171591,452.9528621,-986.2640579,6147192.049,0.364333365,0.029523826,0.172695765,0.017410837,-0.01619804,0.002174617,0.702768996,0.208884734,0.993237824,177,,,,
1198,193,2512,24,1,25122401,2401,7/16/2025,47,46.58656415,335.0679606,-1279.788331,2072917.383,0.442067922,0.023403749,0.242225009,0.01602822,0.019910335,0.001605999,0.828834724,0.141867724,0.826428506,73,,,,
1199,194,2512,24,2,25122402,2402,7/16/2025,47,39.23523958,488.0650365,-1000.145709,2896080.133,0.381045381,0.028406593,0.188628219,0.017471249,0.000130297,0.001785221,0.688947067,0.214299006,0.917336541,83,,,,
1200,195,2512,24,3,25122403,2403,7/16/2025,47,46.85030267,449.3998517,-1462.682074,2840930.393,0.446116349,0.021756755,0.242833367,0.014300741,0.01025087,0.001684039,0.817636473,0.149107071,0.94320191,112,,,,
1201,104,2512,1,4,25120104,104,7/16/2025,47,42.95564219,561.0846214,-936.1664005,3733059.835,0.431867155,0.029474388,0.249952768,0.018369842,0.019682333,0.001816591,0.777583904,0.172947176,0.899480543,78,,,,
1202,108,2512,2,4,25120204,204,7/16/2025,47,56.93076567,798.668197,-1831.265544,5172121.382,0.457305242,0.032156534,0.244837295,0.018466018,-0.010790638,0.001921595,0.817455775,0.149221831,0.954709485,120,,,,
1203,112,2512,3,4,25120304,304,7/16/2025,47,39.76132832,501.2489958,-480.5102291,4319088.017,0.395608557,0.041272346,0.225226788,0.025404071,-0.010984356,0.002530358,0.72634822,0.198766483,0.835286613,56,,,,
1204,116,2512,4,4,25120404,404,7/16/2025,47,39.1516399,481.8555735,-294.8511683,4243975.672,0.384346015,0.031756538,0.221618224,0.018654736,-0.007786724,0.00198994,0.703018076,0.208783661,0.994185305,117,,,,
1205,120,2512,5,4,25120504,504,7/16/2025,47,52.96905755,378.4803544,-1499.928677,3962677.399,0.498273261,0.019261263,0.303963173,0.012672919,0.011421102,0.001704871,0.913661023,0.078884558,0.900174972,115,,,,
1206,124,2512,6,4,25120604,604,7/16/2025,47,58.61646225,557.1517813,-1710.695487,5352389.097,0.483613618,0.025426626,0.279959752,0.015603122,-0.004577089,0.001947777,0.878550014,0.106699887,0.954193325,105,,,,
1207,128,2512,7,4,25120704,704,7/16/2025,47,30.58673789,346.4849338,193.6917552,6366507.235,0.382305482,0.049215109,0.237507398,0.031373955,0.00581959,0.003506105,0.67171786,0.220512977,0.829949331,60,,,,
1208,132,2512,8,4,25120804,804,7/16/2025,47,39.53300254,611.849118,-282.8026668,6496051.91,0.32528621,0.039475861,0.156821091,0.022641363,-0.022286161,0.002400803,0.624308187,0.234547475,0.948086983,153,,,,
1209,136,2512,9,4,25120904,904,7/16/2025,47,40.94458225,552.7584663,-720.0489409,5744363.784,0.319907265,0.038723666,0.134932516,0.023341204,-0.026432221,0.002514846,0.603134796,0.239363214,0.99575298,195,,,,
1210,140,2512,10,4,25121004,1004,7/16/2025,47,38.74525472,415.3259361,-619.9722866,4936879.702,0.315579719,0.033658119,0.132743874,0.019660346,-0.032509056,0.002084827,0.653758045,0.226358464,0.974446834,290,,,,
1211,144,2512,11,4,25121104,1104,7/16/2025,47,41.83718204,729.2560771,-368.4440089,6815409.439,0.288112436,0.039723348,0.112779502,0.021501874,-0.046478927,0.002105577,0.567981679,0.245378491,0.944828215,136,,,,
1212,148,2512,12,4,25121204,1204,7/16/2025,47,30.24330807,423.9853958,429.3417,6385339.439,0.364199032,0.049109249,0.225929673,0.031601918,0.006490859,0.003335421,0.658152974,0.224987637,0.856163759,81,,,,
1213,152,2512,13,4,25121304,1304,7/16/2025,47,45.5923876,536.3342202,-865.0778851,7081809.848,0.397130102,0.034725254,0.21626851,0.020478568,-0.009334755,0.002746355,0.77138261,0.176351479,0.951408887,153,,,,
1214,156,2512,14,4,25121404,1404,7/16/2025,47,32.23418757,402.591612,-47.87819549,4725297.448,0.38999231,0.041237521,0.237678352,0.026746667,0.013264066,0.002922288,0.695692475,0.211704455,0.830113015,65,,,,
1215,160,2512,15,4,25121504,1504,7/16/2025,47,31.72115463,452.3170445,46.07132249,6061427.235,0.325660602,0.039653322,0.167211144,0.024118464,-0.01924488,0.002861707,0.607653937,0.23841063,0.967520277,124,,,,
1216,164,2512,16,4,25121604,1604,7/16/2025,47,21.58037345,354.4507638,645.5484695,6827370.014,0.302385632,0.044375011,0.163321842,0.027789461,-0.005484778,0.003400438,0.524110672,0.249418675,0.932781686,79,,,,
1217,168,2512,17,4,25121704,1704,7/16/2025,47,30.86530023,358.035496,-575.4894055,4971339.451,0.346823916,0.026634599,0.172900004,0.015153866,-0.008649228,0.002263559,0.662242089,0.223677505,0.984453031,173,,,,
1218,172,2512,18,4,25121804,1804,7/16/2025,47,34.74704775,396.0359143,-739.8833229,4582921.417,0.392646724,0.029703949,0.215131214,0.017672732,-0.000839611,0.002027795,0.733520604,0.195468127,0.983833339,140,,,,
1219,176,2512,19,4,25121904,1904,7/16/2025,47,32.72129226,584.5342358,-331.2771205,5906121.43,0.328663649,0.042020065,0.158156617,0.023936466,-0.021139521,0.001996499,0.59893675,0.240211519,0.960959428,88,,,,
1220,180,2512,20,4,25122004,2004,7/16/2025,47,33.4224373,411.8636133,-92.14195223,5804398.278,0.341605363,0.034905612,0.180454689,0.021129349,-0.007378265,0.002295622,0.621755725,0.235175543,0.98078956,144,,,,
1221,184,2512,21,4,25122104,2104,7/16/2025,47,34.57418616,492.0464485,294.8374112,5873071.05,0.303815654,0.038436559,0.149819973,0.022583336,-0.016789411,0.002343942,0.5545286,0.247026632,0.984872234,115,,,,
1222,188,2512,22,4,25122204,2204,7/16/2025,47,50.20705446,466.4690404,-1020.437492,5332556.003,0.426678878,0.031195662,0.240970928,0.019270738,0.000730282,0.002113868,0.805402606,0.156729248,0.974262226,146,,,,
1223,192,2512,23,4,25122304,2304,7/16/2025,47,33.68212932,808.2499904,1144.641676,10427735.34,0.219571589,0.055373803,0.075861808,0.029855991,-0.051966798,0.002911723,0.423000355,0.244071055,0.79326371,110,,,,
1224,196,2512,24,4,25122404,2404,7/16/2025,47,35.35388557,370.0665223,-525.7625048,3047984.829,0.43074831,0.033140622,0.264382401,0.022698756,0.036203083,0.002452369,0.737018562,0.193822201,0.692767571,53,,,,
1225,101,2513,1,1,25130101,101,7/16/2025,47,41.61074466,400.775132,-797.6209335,2758043.422,0.429232091,0.022422909,0.254532257,0.01528418,0.017992503,0.002153736,0.79761775,0.161423675,0.985619509,160,,,,
1226,102,2513,1,2,25130102,102,7/16/2025,47,46.99337658,378.3353519,-1186.734289,1949235.781,0.506979504,0.017197846,0.325574615,0.011861277,0.041058817,0.001725426,0.907217619,0.084173811,0.903428665,105,,,,
1227,103,2513,1,3,25130103,103,7/16/2025,47,58.24585696,476.4970118,-1859.576614,2629134.979,0.50924273,0.01369796,0.302357807,0.008786603,0.02856348,0.001089101,0.928232665,0.066616785,0.812558097,68,,,,
1228,104,2513,2,1,25130201,201,7/16/2025,47,55.75057233,646.7840193,-1525.088935,4173842.555,0.467267896,0.02235344,0.269806873,0.012360734,0.002698015,0.001790894,0.855009266,0.123968421,0.980405024,133,,,,
1229,105,2513,2,2,25130202,202,7/16/2025,47,60.33193415,562.0044076,-1911.67409,3631764.314,0.47741722,0.02033931,0.267783686,0.012175667,0.001032757,0.001701236,0.875027257,0.109354557,0.932254361,122,,,,
1230,106,2513,2,3,25130203,203,7/16/2025,47,30.94328252,766.8443276,429.2897663,7109061.865,0.223943786,0.049734566,0.064086416,0.027457573,-0.056097249,0.0025508,0.435715649,0.245867522,0.914954889,150,,,,
1231,107,2513,3,1,25130301,301,7/16/2025,47,38.40112902,470.6454715,-448.9268862,6775683.679,0.344776758,0.031627635,0.171950868,0.017020003,-0.02045091,0.001924131,0.652376667,0.226781351,0.985764022,160,,,,
1232,108,2513,3,2,25130302,302,7/16/2025,47,56.02369332,595.0508605,-1763.76484,6242613.831,0.417395857,0.023352762,0.209076608,0.012573772,-0.023650785,0.001722495,0.801592279,0.159042098,0.980061238,151,,,,
1233,109,2513,3,3,25130303,303,7/16/2025,47,30.67242132,712.518149,742.5108548,8805830.059,0.218623323,0.050004163,0.066718965,0.02640462,-0.062776797,0.00239469,0.446026291,0.247086839,0.918395246,104,,,,
1234,110,2513,4,1,25130401,401,7/16/2025,47,48.88531247,501.7337602,-1422.620882,5091700.372,0.449791488,0.02761514,0.2547678,0.016165465,0.000485775,0.002202296,0.835954321,0.137134694,0.933802355,137,,,,
1235,111,2513,4,2,25130402,402,7/16/2025,47,47.52486233,615.3531385,-1052.928749,5024806.263,0.418391037,0.033973079,0.232216648,0.019595371,-0.006928206,0.002303365,0.767351835,0.178522996,0.926468712,96,,,,
1236,112,2513,4,3,25130403,403,7/16/2025,47,32.49893704,716.0470553,808.3596241,6619165.579,0.221012538,0.042361794,0.072226413,0.022147817,-0.060290497,0.002029513,0.419405833,0.24350458,0.831182561,74,,,,
1237,113,2513,5,1,25130501,501,7/16/2025,47,55.78205513,511.2850336,-2142.957834,4405125.046,0.471306609,0.022829758,0.245406521,0.014104284,-0.008017215,0.002228435,0.864063906,0.117457473,0.972805978,144,,,,
1238,114,2513,5,2,25130502,502,7/16/2025,47,45.00174453,568.9932914,-1077.860082,4534124.294,0.388893944,0.035431802,0.193342063,0.020848399,-0.016352662,0.002299281,0.714468735,0.204003162,0.960939778,84,,,,
1239,115,2513,5,3,25130503,503,7/16/2025,47,38.82250941,491.3928387,-565.1999177,4983518.231,0.410296571,0.040868097,0.238400779,0.02591302,0.006429234,0.002768919,0.741070942,0.191884801,0.922099699,76,,,,
1240,116,2513,6,1,25130601,601,7/16/2025,47,50.29454912,492.4567469,-1430.824835,5488064.027,0.429499267,0.035342559,0.226085393,0.021577652,-0.006856375,0.00240327,0.807433262,0.15548479,0.879732415,103,,,,
1241,117,2513,6,2,25130602,602,7/16/2025,47,49.44234178,684.4955235,-1211.603659,5053122.745,0.406394402,0.035138692,0.210469462,0.019212557,-0.011561456,0.001884514,0.72671993,0.198598073,0.899077719,68,,,,
1242,118,2513,6,3,25130603,603,7/16/2025,47,41.8349189,379.5700768,-824.7213194,3892386.193,0.445872278,0.032653831,0.270287502,0.021644453,0.019645096,0.002562928,0.809486166,0.154218313,0.829223395,78,,,,
1243,119,2513,7,1,25130701,701,7/16/2025,47,36.65814435,421.5009934,-46.78920151,7268562.465,0.3919505,0.04572396,0.237950206,0.027186119,0.010051852,0.002946164,0.706743349,0.207257188,0.897404586,61,,,,
1244,120,2513,7,2,25130702,702,7/16/2025,47,41.47387215,580.9207089,-193.9479458,7403934.717,0.353122298,0.038919026,0.190527794,0.020416598,-0.016820871,0.002068409,0.656371814,0.225547856,0.812882765,65,,,,
1245,121,2513,7,3,25130703,703,7/16/2025,47,45.43962274,555.8456023,-631.1240356,5792721.98,0.400514347,0.036313787,0.226558801,0.019900701,-0.00895654,0.001923517,0.741917898,0.191475731,0.965169051,121,,,,
1246,122,2513,8,1,25130801,801,7/16/2025,47,49.57648791,598.4035324,-890.3229799,7184020.444,0.400570738,0.040300907,0.215979227,0.022623509,-0.010530678,0.002382755,0.756918128,0.183993076,0.974389822,113,,,,
1247,123,2513,8,2,25130802,802,7/16/2025,47,47.90863249,665.477737,-439.5737942,6692262.232,0.36468793,0.03853773,0.191586004,0.020535329,-0.022928756,0.00200019,0.681358519,0.217109087,0.952627454,120,,,,
1248,124,2513,8,3,25130803,803,7/16/2025,47,51.17504498,424.0850291,-1138.832032,3825864.559,0.436424262,0.031050588,0.249249448,0.0208041,0.00531511,0.002183872,0.828008287,0.142410563,0.909672481,85,,,,
1249,125,2513,9,1,25130901,901,7/16/2025,47,61.16527619,570.1919433,-1718.645749,5839574.132,0.437301232,0.027003232,0.22979939,0.014903799,-0.019642722,0.001646091,0.823054692,0.145635666,0.955764955,151,,,,
1250,126,2513,9,2,25130902,902,7/16/2025,47,49.45026863,626.1059826,-667.1771949,5186979.736,0.395125647,0.036122563,0.217883581,0.020274987,-0.019214382,0.001539661,0.720457087,0.201398673,0.889577485,77,,,,
1251,127,2513,9,3,25130903,903,7/16/2025,47,38.94934845,409.0345643,-592.1286622,3892639.795,0.399799798,0.037404775,0.227065499,0.023882883,0.008972619,0.002425686,0.727332207,0.198320068,0.76358765,48,,,,
1252,128,2513,10,1,25131001,1001,7/16/2025,47,55.34550164,591.45432,-1542.112731,6216930.734,0.437293777,0.036338543,0.235418393,0.021725197,-0.01751159,0.002290401,0.811832061,0.152760766,0.954451836,136,,,,
1253,129,2513,10,2,25131002,1002,7/16/2025,47,37.6982284,785.7468734,124.2678273,10486162.57,0.258317446,0.050152116,0.091111663,0.025168712,-0.058168442,0.002382129,0.525674571,0.249340816,0.951861033,135,,,,
1254,130,2513,10,3,25131003,1003,7/16/2025,47,46.02252338,624.8745234,-918.3308919,5773683.018,0.379931931,0.044750196,0.190377715,0.02606191,-0.021367915,0.002667724,0.730210236,0.197003247,0.916177596,110,,,,
1255,131,2513,11,1,25131101,1101,7/16/2025,47,52.01895231,481.8655567,-1118.763219,4542622.318,0.453007602,0.028468271,0.269488435,0.018304133,0.000881983,0.0023237,0.838509994,0.135410984,0.97475714,144,,,,
1256,132,2513,11,2,25131102,1102,7/16/2025,47,42.97543687,565.0108467,-434.2573919,5492974.803,0.41767534,0.043486874,0.253171629,0.026590519,-9.17E-05,0.00318981,0.740219732,0.19229448,0.801483723,65,,,,
1257,133,2513,11,3,25131103,1103,7/16/2025,47,54.9095072,549.0073475,-1445.217771,4556851.79,0.440070699,0.027355524,0.241170705,0.016486422,-0.011862997,0.00174444,0.821085914,0.146903836,0.940088218,100,,,,
1258,134,2513,12,1,25131201,1201,7/16/2025,47,55.43302707,746.5349991,-1155.006499,8215211.128,0.444138655,0.044334812,0.255985484,0.025898701,-0.007700937,0.00252092,0.801112353,0.159331351,0.947503691,92,,,,
1259,135,2513,12,2,25131202,1202,7/16/2025,47,45.14202006,741.968629,-261.696304,8589855.77,0.354036673,0.045510436,0.185783044,0.024277498,-0.02072773,0.00244495,0.67832225,0.218201175,0.896396479,103,,,,
1260,136,2513,12,3,25131203,1203,7/16/2025,47,46.15280617,633.9444863,-507.7149672,6557119.731,0.416993623,0.044031664,0.248165097,0.026314328,0.001355249,0.002622856,0.765993404,0.179247509,0.910723074,92,,,,
1261,137,2513,13,1,25131301,1301,7/16/2025,47,55.0049617,683.9095198,-1140.009776,6828675.739,0.435462616,0.035976998,0.246894622,0.020258479,-0.004876426,0.001930621,0.808102287,0.155072981,0.929553077,127,,,,
1262,138,2513,13,2,25131302,1302,7/16/2025,47,35.71371726,469.8600443,228.8198091,6966883.936,0.313185075,0.037202346,0.160024949,0.021735947,-0.021810861,0.002225941,0.60698809,0.238553549,0.986494368,208,,,,
1263,139,2513,13,3,25131303,1303,7/16/2025,47,35.9158374,578.3028215,158.4353657,6390091.538,0.325584198,0.040825882,0.172287323,0.022539938,-0.019358097,0.002320469,0.601461327,0.239705599,0.822755277,54,,,,
1264,140,2513,14,1,25131401,1401,7/16/2025,47,44.08353547,500.9217782,-900.853615,5584378.7,0.381042307,0.034423975,0.194809681,0.021218641,-0.015174611,0.00225385,0.73644763,0.194092518,0.992217402,197,,,,
1265,141,2513,14,2,25131402,1402,7/16/2025,47,51.64189723,503.8184709,-1493.969525,4423186.808,0.409763837,0.023835476,0.207192565,0.014039392,-0.01852416,0.001517136,0.803216574,0.15805971,0.984945139,156,,,,
1266,142,2513,14,3,25131403,1403,7/16/2025,47,40.2329372,629.2788192,-443.2813886,4861901.356,0.375412103,0.038597933,0.206333766,0.022159047,-0.008202025,0.002042142,0.666076101,0.222418729,0.781125267,46,,,,
1267,143,2513,15,1,25131501,1501,7/16/2025,47,39.54009048,621.1255867,-722.858639,7005481.22,0.325717725,0.034569101,0.141988206,0.018649552,-0.037854544,0.002240738,0.622315491,0.235038921,0.992472158,219,,,,
1268,144,2513,15,2,25131502,1502,7/16/2025,47,17.83495569,454.1619628,1922.327673,7430491.303,0.108389597,0.039473335,-0.019440522,0.021537623,-0.087031435,0.002316276,0.226339468,0.175109913,0.824700179,112,,,,
1269,145,2513,15,3,25131503,1503,7/16/2025,47,27.18106457,381.166223,210.8732434,5134842.483,0.306174122,0.038158182,0.152302933,0.02285134,-0.024419067,0.002673469,0.574852749,0.244397066,0.970910947,123,,,,
1270,146,2513,16,1,25131601,1601,7/16/2025,47,29.46336542,547.3263445,-150.6518745,5773698.254,0.329985508,0.042184823,0.164636678,0.025163286,-0.014252365,0.003763352,0.574618929,0.244432015,0.934581313,94,,,,
1271,147,2513,16,2,25131602,1602,7/16/2025,47,18.28403577,473.5015984,1243.515125,5563097.814,0.174258595,0.034830516,0.033425163,0.018717721,-0.062625489,0.00201159,0.291150973,0.206382084,0.882466597,69,,,,
1272,148,2513,16,3,25131603,1603,7/16/2025,47,21.34328318,281.032113,341.8028625,4754598.428,0.323438585,0.036996307,0.177696787,0.023328922,0.001461859,0.003180865,0.566568531,0.245568631,0.941474528,85,,,,
1273,149,2513,17,1,25131701,1701,7/16/2025,47,30.57321959,707.1158607,-248.4303015,8830313.981,0.253731029,0.032214634,0.08001258,0.015094489,-0.049104937,0.001500935,0.444932,0.246967515,0.986438701,171,,,,
1274,150,2513,17,2,25131702,1702,7/16/2025,47,30.13033285,627.0608151,-60.9503417,7278331.873,0.281594498,0.035894581,0.113971813,0.017903439,-0.039857192,0.001602626,0.499877327,0.249999985,0.913476961,97,,,,
1275,151,2513,17,3,25131703,1703,7/16/2025,47,29.59365798,528.6711551,-157.8096361,5466149.878,0.307814243,0.033618025,0.141817892,0.017559487,-0.023175593,0.001740681,0.551068819,0.247391976,0.94828749,98,,,,
1276,152,2513,18,1,25131801,1801,7/16/2025,47,28.33803124,493.3278743,-217.4359186,5527940.311,0.280939123,0.03186747,0.109394995,0.016875112,-0.03700496,0.001686488,0.503039555,0.249990761,0.996828637,174,,,,
1277,153,2513,18,2,25131802,1802,7/16/2025,47,21.85463119,347.2280365,477.0108217,4734054.848,0.261674278,0.035348849,0.109232307,0.020836356,-0.033344319,0.002149886,0.464455105,0.24873656,0.922339475,96,,,,
1278,154,2513,18,3,25131803,1803,7/16/2025,47,15.16602138,394.9330378,1465.895806,5587024.329,0.147539527,0.031857351,0.011101587,0.01706407,-0.06789107,0.001516293,0.247818737,0.186404611,0.848149026,63,,,,
1279,155,2513,19,1,25131901,1901,7/16/2025,47,36.44967962,632.9217692,-337.5665769,6871774.57,0.356701362,0.045049588,0.185800644,0.024692368,-0.018076437,0.001965598,0.633565099,0.232160364,0.903818464,84,,,,
1280,156,2513,19,2,25131902,1902,7/16/2025,47,18.54548925,272.4272151,922.9864623,5054593.663,0.260353787,0.042225214,0.123213371,0.02579319,-0.022653495,0.002590154,0.471828297,0.249206355,0.849943499,77,,,,
1281,157,2513,19,3,25131903,1903,7/16/2025,47,31.7830747,568.7808813,-230.9689967,4952431.505,0.334798956,0.038886546,0.168660259,0.021759451,-0.017496845,0.001706075,0.58420378,0.242909723,0.891223913,67,,,,
1282,158,2513,20,1,25132001,2001,7/16/2025,47,36.05533144,381.6016593,-274.2961735,4346077.855,0.377509685,0.030626627,0.21393393,0.018099767,0.001470412,0.00169002,0.695268208,0.211870327,0.986602749,149,,,,
1283,159,2513,20,2,25132002,2002,7/16/2025,47,39.98090926,500.2169427,-550.7044261,5219485.044,0.383644056,0.035450723,0.209815044,0.020351221,0.000364056,0.001908893,0.695666403,0.211714659,0.914622143,90,,,,
1284,160,2513,20,3,25132003,2003,7/16/2025,47,37.03479684,632.8356586,-82.42634874,6317884.869,0.33068632,0.038900622,0.166267366,0.021377982,-0.02136204,0.001872188,0.589364603,0.242013968,0.847813804,67,,,,
1285,161,2513,21,1,25132101,2101,7/16/2025,47,45.06653033,430.1284163,-893.05383,4953810.736,0.431384877,0.030371937,0.250813176,0.018950745,0.011102975,0.002245067,0.782140423,0.170396782,0.934095176,109,,,,
1286,162,2513,21,2,25132102,2102,7/16/2025,47,40.5889313,490.1216441,-260.3174593,5972906.582,0.365277445,0.039203052,0.197757471,0.023255922,-0.007448681,0.002345285,0.671537623,0.220574844,0.927818891,94,,,,
1287,163,2513,21,3,25132103,2103,7/16/2025,47,39.92611576,529.9494472,-81.56580096,4616465.175,0.358494138,0.037606112,0.19700039,0.021695651,-0.013519288,0.001638289,0.639793888,0.230457669,0.808100324,60,,,,
