fid,id,Trial,Row,Column,Combocode,MasonPlot#,Date,DAS,ExG_Mean,ExG_Var,ExR_Mean,ExR_Var,NDVI_Mean,NDVI_Var,gNDVI_Mean,gNDVI_Var,NDRE_mean,NDRE_Var,THRESH_mean,THRESH_Var,6-12HA_mean,612PLTCOUNT
1321,1025,2514,5,5,25140505,505,7/1/2025,32,30.03825911,887.8653247,41.4165853,1254.861387,0.285250899,0.04878849,0.135506536,0.023910853,-0.021511578,0.002611273,0.41166044,0.242196122,0.500227832,18
1322,1026,2514,6,1,25140601,601,7/1/2025,32,26.19802628,800.4910729,47.31495556,1150.90061,0.252422034,0.04245656,0.097326513,0.021329478,-0.028518641,0.001789978,0.352025517,0.228103552,0.504957533,19
1323,1027,2514,6,2,25140602,602,7/1/2025,32,33.11544543,1036.721898,42.84988551,1111.216868,0.276742465,0.046524539,0.111609615,0.021416462,-0.032260434,0.001428353,0.404399738,0.24086059,0.484725868,23
1324,1028,2514,6,3,25140603,603,7/1/2025,32,25.20870703,777.8768405,49.9146362,1158.451559,0.231476765,0.047139881,0.089913491,0.02451103,-0.036948358,0.001436148,0.332361039,0.221897179,0.600353589,31
1325,1029,2514,6,4,25140604,604,7/1/2025,32,33.65435665,924.2063872,42.85151126,1153.880308,0.271414442,0.043777695,0.109733893,0.020278155,-0.034675149,0.001154455,0.406611976,0.241278677,0.765616171,46
1326,1030,2514,6,5,25140605,605,7/1/2025,32,34.63546153,887.0077256,38.92598549,1124.163831,0.312540039,0.044915718,0.15314435,0.021988858,-0.018146241,0.001380762,0.470503244,0.249129941,0.348267503,12
1327,2001,2514,7,1,25140701,701,7/1/2025,32,20.56678208,806.0319029,63.65466343,986.0180782,0.146033436,0.033339382,0.013284338,0.014242949,-0.062239413,0.001064041,0.175141089,0.144466688,0.777463865,33
1328,2002,2514,7,2,25140702,702,7/1/2025,32,23.84763229,614.798163,50.90094599,1084.527009,0.215503051,0.041176862,0.07391595,0.020098642,-0.047259444,0.001465657,0.294130476,0.207617739,0.619743725,30
1329,2003,2514,7,3,25140703,703,7/1/2025,32,19.67041209,662.5343205,56.40768538,1122.925301,0.175653815,0.041800304,0.049503976,0.020728672,-0.04997687,0.001811275,0.229743366,0.176961352,0.63914557,29
1330,2004,2514,7,4,25140704,704,7/1/2025,32,27.19815153,814.2290094,49.87856266,1105.300882,0.232909333,0.043811851,0.088291558,0.020418192,-0.039787877,0.001518653,0.327244472,0.220155528,0.677378197,30
1331,2005,2514,7,5,25140705,705,7/1/2025,32,29.58563325,833.8149916,45.93281335,1111.424716,0.255701532,0.041496014,0.100573702,0.019324175,-0.034723878,0.001173837,0.362441366,0.231077622,0.698946486,44
1332,2006,2514,8,1,25140801,801,7/1/2025,32,38.64164009,1510.006825,45.36255827,1248.397414,0.262664428,0.047763701,0.09228189,0.018813415,-0.040268567,0.001536893,0.391428805,0.238212296,0.395453965,20
1333,2007,2514,8,2,25140802,802,7/1/2025,32,31.5750184,973.6110834,42.07921288,1206.277713,0.27844926,0.048809196,0.120553357,0.023194581,-0.031701785,0.001691861,0.420784389,0.243724887,0.401345169,14
1334,2008,2514,8,3,25140803,803,7/1/2025,32,30.01401118,936.8698596,46.55448276,1098.46279,0.248456924,0.045229833,0.096357654,0.020918481,-0.038742666,0.001920281,0.364972059,0.231767455,0.698793424,38
1335,2009,2514,8,4,25140804,804,7/1/2025,32,29.35505508,909.6119117,49.05398625,1140.810087,0.227580522,0.04442339,0.080494768,0.020304906,-0.040605554,0.00152046,0.325144509,0.219425557,0.55079015,21
1336,2010,2514,8,5,25140805,805,7/1/2025,32,26.66558521,731.5743632,50.27028546,1076.721994,0.224186396,0.04015264,0.081980995,0.01907291,-0.039612954,0.00142116,0.306033425,0.212376968,0.63056396,30
1337,2011,2514,9,1,25140901,901,7/1/2025,32,32.32700802,1104.638308,44.84661106,1182.125744,0.268280482,0.047768629,0.099163932,0.021754079,-0.036998563,0.001757274,0.392496865,0.238443076,0.463690715,17
1338,2012,2514,9,2,25140902,902,7/1/2025,32,25.46094495,778.8655035,48.68392814,1008.829125,0.22929682,0.039057003,0.078620647,0.01853637,-0.041246025,0.001355481,0.300907876,0.210362326,0.7989282,44
1339,2013,2514,9,3,25140903,903,7/1/2025,32,27.05126458,912.0114622,49.05547258,1095.986805,0.226035045,0.042694135,0.074920662,0.019913249,-0.043952033,0.001654201,0.318979614,0.21723162,0.677111245,26
1340,2014,2514,9,4,25140904,904,7/1/2025,32,33.10756353,1003.239957,40.9972298,1210.214319,0.279752062,0.048984592,0.118673465,0.022972396,-0.032895996,0.001376581,0.412858545,0.242406367,0.526747471,22
1341,2015,2514,9,5,25140905,905,7/1/2025,32,39.6901562,1217.407036,39.7042281,1200.33686,0.297117137,0.046198814,0.123195982,0.019739901,-0.033448849,0.001044425,0.453970504,0.247881286,0.417655529,16
1342,2016,2514,10,1,25141001,1001,7/1/2025,32,24.63735754,676.3962455,49.72965811,1118.146953,0.227160856,0.04148759,0.077305922,0.020379299,-0.04076948,0.001400189,0.321309777,0.218069804,0.572061316,24
1343,2017,2514,10,2,25141002,1002,7/1/2025,32,35.60274309,1105.210377,41.12632928,1101.194993,0.282668847,0.044532153,0.114588731,0.019516319,-0.035010997,0.001358273,0.414762502,0.242734569,0.608664747,26
1344,2018,2514,10,3,25141003,1003,7/1/2025,32,28.74430904,934.5374138,44.94671901,1184.198316,0.251212783,0.04999568,0.099748488,0.024229003,-0.035774056,0.001468373,0.366020556,0.232049508,0.561456587,21
1345,2019,2514,10,4,25141004,1004,7/1/2025,32,31.10703381,952.9090454,42.47194657,1046.155137,0.256251055,0.042763336,0.093347302,0.01868461,-0.037209513,0.001125225,0.369438386,0.232953665,0.684244103,34
1346,2020,2514,10,5,25141005,1005,7/1/2025,32,35.09027437,1160.341548,38.29630174,1062.415266,0.278104572,0.043359643,0.101523205,0.018302691,-0.030594733,0.001047292,0.410571101,0.242002472,0.521217645,23
1347,2021,2514,11,1,25141101,1101,7/1/2025,32,27.02148544,1097.799298,52.49577379,1322.51192,0.225238581,0.04820568,0.076569757,0.021809317,-0.046476646,0.00180878,0.324653725,0.219253684,0.534852351,19
1348,2022,2514,11,2,25141102,1102,7/1/2025,32,29.31272826,925.9507701,44.71361677,1144.5811,0.258658367,0.044389737,0.100008538,0.020034593,-0.037949088,0.00149605,0.378522758,0.23524328,0.482922028,15
1349,2023,2514,11,3,25141103,1103,7/1/2025,32,26.5060507,840.270623,48.73713274,1088.38873,0.221094914,0.040909386,0.06789449,0.017826338,-0.048898433,0.001193559,0.314772418,0.215690743,0.808884109,49
1350,2024,2514,11,4,25141104,1104,7/1/2025,32,28.0558449,1031.717711,45.83951681,1259.249019,0.248541245,0.050159347,0.092904706,0.022412472,-0.038053311,0.001123773,0.372372045,0.233711105,0.482283465,15
1351,2025,2514,11,5,25141105,1105,7/1/2025,32,33.86922028,1306.881615,39.87498363,1262.958197,0.28230444,0.049351051,0.114690237,0.021784639,-0.030533875,0.001182242,0.419083969,0.243452596,0.512804156,20
1352,2026,2514,12,1,25141201,1201,7/1/2025,32,26.26684666,838.8628516,45.98676266,1136.57443,0.256272873,0.043806237,0.106762888,0.021838549,-0.03652652,0.001758921,0.355886444,0.229231283,0.80992308,43
1353,2027,2514,12,2,25141202,1202,7/1/2025,32,35.24868475,1226.081075,40.69847077,1168.142243,0.276802463,0.049906236,0.109105669,0.022236515,-0.041095768,0.001640237,0.422897642,0.244055226,0.406528514,16
1354,2028,2514,12,3,25141203,1203,7/1/2025,32,28.04299228,828.5613588,42.04063685,1192.036006,0.259087584,0.051362018,0.109331175,0.025659854,-0.039664327,0.001642627,0.384068046,0.236559782,0.582421989,23
1355,2029,2514,12,4,25141204,1204,7/1/2025,32,31.45469661,1035.263376,41.66757346,1145.709065,0.258399254,0.048021895,0.100811034,0.021295004,-0.039388286,0.001305783,0.390312381,0.237968626,0.5142076,21
1356,2030,2514,12,5,25141205,1205,7/1/2025,32,25.90802498,726.6630701,42.0330434,1125.713462,0.270363815,0.047745025,0.128412311,0.025537145,-0.019337333,0.001629399,0.39306847,0.238565648,0.581077879,28
1357,3001,2514,13,1,25141301,1301,7/1/2025,32,25.78822342,784.0071062,44.94867179,1074.555423,0.242137915,0.046000601,0.094848169,0.022353267,-0.041946257,0.001542017,0.355670103,0.229168881,0.58262708,25
1358,3002,2514,13,2,25141302,1302,7/1/2025,32,28.73598539,996.4583528,43.19866943,1050.532264,0.251573907,0.049969329,0.098632502,0.023418191,-0.043028069,0.001637983,0.371141891,0.233395588,0.425436518,13
1359,3003,2514,13,3,25141303,1303,7/1/2025,32,38.19359237,1284.755923,34.36403544,1164.004379,0.306458954,0.05242058,0.13156568,0.022920705,-0.037721131,0.002291862,0.474083163,0.249328318,0.368381723,12
1360,3004,2514,13,4,25141304,1304,7/1/2025,32,30.79696747,1095.706767,41.77519431,1089.440434,0.256143051,0.049638681,0.098491341,0.022074134,-0.040981734,0.00166465,0.375494287,0.234498327,0.499462336,20
1361,3005,2514,13,5,25141305,1305,7/1/2025,32,23.18300333,667.9740917,45.37484318,984.8751605,0.233224241,0.039670556,0.092982553,0.019554782,-0.032215218,0.001240374,0.306332842,0.212493032,0.796077574,40
1362,3006,2514,14,1,25141401,1401,7/1/2025,32,26.072346,886.0526047,45.22584604,935.4877203,0.234953062,0.042053998,0.07855449,0.019981666,-0.042051113,0.001560378,0.325216111,0.219450592,0.7401305,34
1363,3007,2514,14,2,25141402,1402,7/1/2025,32,35.02371929,1050.29263,34.13965484,928.3376181,0.312212943,0.046669629,0.134486519,0.021937559,-0.033187586,0.001572784,0.455601298,0.248028755,0.459980678,18
1364,3008,2514,14,3,25141403,1403,7/1/2025,32,31.01572936,1114.172067,38.97440231,1128.47582,0.273216439,0.052388513,0.108266308,0.026032178,-0.038726565,0.001944579,0.38143009,0.235941176,0.490112093,13
1365,3009,2514,14,4,25141404,1404,7/1/2025,32,21.59956379,511.5652234,45.27163031,806.9107579,0.221688845,0.036513019,0.076832062,0.018567759,-0.040660657,0.001311099,0.285687023,0.204069948,0.647808257,34
1366,3010,2514,14,5,25141405,1405,7/1/2025,32,29.56567254,886.8422195,40.95161114,1005.090036,0.273848404,0.046418902,0.121822411,0.022914984,-0.02841737,0.001574411,0.39605256,0.23919493,0.663537946,29
1367,3011,2514,15,1,25141501,1501,7/1/2025,32,17.31628592,447.1356647,44.08810862,813.2351316,0.23564029,0.038897592,0.0948348,0.022641152,-0.031410103,0.002157741,0.305981135,0.21235668,0.719904496,43
1368,3012,2514,15,2,25141502,1502,7/1/2025,32,18.34380282,552.9142987,46.00732864,790.297683,0.221267545,0.03780677,0.076607408,0.019657624,-0.038285919,0.001362861,0.274306124,0.199062274,0.653518046,29
1369,3013,2514,15,3,25141503,1503,7/1/2025,32,14.94807425,331.1902331,46.37807397,654.8372429,0.212303965,0.032663994,0.075042413,0.018550945,-0.034768286,0.001392891,0.248834737,0.186916011,0.856830402,67
1370,3014,2514,15,4,25141504,1504,7/1/2025,32,23.53846992,620.136558,39.56111852,835.5299898,0.272540485,0.04179116,0.117200692,0.021090161,-0.024512988,0.001400304,0.371753291,0.233552782,0.582932342,29
1371,3015,2514,15,5,25141505,1505,7/1/2025,32,14.94536532,369.1583564,48.19200653,762.2917215,0.204617958,0.034771698,0.074405808,0.01901192,-0.032545464,0.001191723,0.230343511,0.177285378,0.79323041,47
1372,3016,2514,16,1,25141601,1601,7/1/2025,32,28.53979984,817.3195076,35.67030078,867.2123204,0.307902952,0.042375608,0.150545926,0.022001432,-0.024883157,0.00188527,0.419650405,0.243543943,0.820440378,49
1373,3017,2514,16,2,25141602,1602,7/1/2025,32,25.00117211,847.5919683,42.54226135,816.5717551,0.261764112,0.038645181,0.110199515,0.018199603,-0.037268742,0.001322392,0.327182031,0.22013395,0.687069374,38
1374,3018,2514,16,3,25141603,1603,7/1/2025,32,23.16861131,604.1215348,38.5712502,841.87433,0.280985534,0.044002657,0.1316099,0.023349294,-0.029385477,0.00188839,0.376315359,0.23470211,0.887845868,55
1375,3019,2514,16,4,25141604,1604,7/1/2025,32,17.6125259,446.912766,44.86418911,782.9499804,0.236064777,0.040026842,0.100199813,0.022167765,-0.031995552,0.001572466,0.292643691,0.207003361,0.616018373,27
1376,3020,2514,16,5,25141605,1605,7/1/2025,32,15.28613095,373.8640212,49.29603663,706.1520325,0.206724995,0.031627801,0.075447233,0.016987234,-0.032886104,0.001234829,0.236166385,0.180391824,0.658501467,38
1377,3021,2514,17,1,25141701,1701,7/1/2025,32,15.81475119,395.5209658,47.59750239,811.7780164,0.205886911,0.037149251,0.074171149,0.022389156,-0.032875636,0.002111762,0.238091343,0.181403855,0.663385647,24
1378,3022,2514,17,2,25141702,1702,7/1/2025,32,20.17053756,532.2682673,42.67338893,783.3688199,0.23396692,0.03849579,0.086711223,0.020288933,-0.035172708,0.001342641,0.293861084,0.207506747,0.501603908,17
1379,3023,2514,17,3,25141703,1703,7/1/2025,32,23.6846611,678.4312337,39.02067179,777.0565231,0.249371332,0.040629862,0.091447296,0.019701006,-0.036193913,0.00119438,0.330306996,0.221204284,0.656660652,29
1380,3024,2514,17,4,25141704,1704,7/1/2025,32,15.90650052,378.3610293,48.15464906,630.4820874,0.181078489,0.030188722,0.042028567,0.015138954,-0.043242823,0.000775468,0.199569177,0.159741321,0.798414145,42
1381,3025,2514,17,5,25141705,1705,7/1/2025,32,14.1353738,340.2337521,50.20082309,673.7827332,0.181108307,0.027794948,0.050925088,0.014648652,-0.038375677,0.000851254,0.179717097,0.147418862,0.764094712,34
1382,3026,2514,18,1,25141801,1801,7/1/2025,32,22.80875017,552.5750086,46.14393893,775.8622524,0.207068877,0.031545386,0.048187563,0.014718215,-0.048664509,0.001040201,0.23868066,0.181712202,0.887554227,59
1383,3027,2514,18,2,25141802,1802,7/1/2025,32,15.49397426,321.9312266,49.3236449,599.6229716,0.178741369,0.026715751,0.038052557,0.01427351,-0.044996165,0.000965874,0.177200349,0.145800385,0.829709286,50
1384,3028,2514,18,3,25141803,1803,7/1/2025,32,18.47769172,498.9315139,44.43361513,772.7279709,0.219622689,0.039718291,0.072720934,0.021867884,-0.032672566,0.001358566,0.27953529,0.201395311,0.520048846,17
1385,3029,2514,18,4,25141804,1804,7/1/2025,32,13.51173632,243.3439437,49.10992612,593.0673032,0.177515855,0.026499412,0.042757536,0.015058323,-0.03562338,0.001035441,0.171233063,0.141912301,0.890926324,74
1386,3030,2514,18,5,25141805,1805,7/1/2025,32,10.33314255,199.5409921,56.27952574,557.9357142,0.148304083,0.021987953,0.025002661,0.012425122,-0.038970982,0.001100899,0.127010084,0.110878523,0.656946014,32
1387,4001,2514,19,1,25141901,1901,7/1/2025,32,23.37827154,724.6241135,51.62691385,948.3363662,0.226084819,0.035989089,0.081222784,0.01617519,-0.038693247,0.001001688,0.284487459,0.203554345,0.671794404,30
1388,4002,2514,19,2,25141902,1902,7/1/2025,32,18.92811384,511.5474589,50.55955074,804.9679339,0.210460256,0.033669706,0.072687827,0.016788687,-0.03591534,0.00107036,0.243464275,0.184189422,0.71267657,36
1389,4003,2514,19,3,25141903,1903,7/1/2025,32,20.55692165,545.4801169,47.54793087,867.6388154,0.218899099,0.03628261,0.074082155,0.017440934,-0.036318066,0.001026958,0.27054141,0.197348755,0.617044543,30
1390,4004,2514,19,4,25141904,1904,7/1/2025,32,15.30303361,296.1216951,51.73972034,717.3412572,0.199449404,0.030256989,0.066952434,0.016233651,-0.035074918,0.000913958,0.21654992,0.169656052,0.8801152,52
1391,4005,2514,19,5,25141905,1905,7/1/2025,32,21.05802355,541.3028308,49.62710128,903.5149266,0.232498032,0.033618813,0.086612852,0.016528439,-0.033010773,0.000978036,0.275046332,0.199395847,0.610513652,27
1392,4006,2514,20,1,25142001,2001,7/1/2025,32,35.07753143,1112.737096,46.08757262,1206.168849,0.276211395,0.04231377,0.113935472,0.018010981,-0.034642809,0.001491195,0.383484687,0.236424182,0.462709146,17
1393,4007,2514,20,2,25142002,2002,7/1/2025,32,31.94285558,876.528592,44.27868262,1249.087324,0.276694876,0.048311538,0.107664956,0.023423616,-0.029500836,0.001436127,0.404563919,0.240891955,0.528414683,19
1394,4008,2514,20,3,25142003,2003,7/1/2025,32,23.40631051,696.9430685,57.96374594,971.3006455,0.173671628,0.033850583,0.021831837,0.015377648,-0.046512562,0.000970782,0.206823202,0.164047365,0.731221406,32
1395,4009,2514,20,4,25142004,2004,7/1/2025,32,30.10360152,745.2843947,44.28676353,1304.922828,0.262328808,0.048834485,0.096237157,0.024471353,-0.026408117,0.001290827,0.366831157,0.232266059,0.297570223,11
1396,4010,2514,20,5,25142005,2005,7/1/2025,32,27.47448201,683.9217589,52.24657579,1292.657621,0.229067309,0.043673928,0.077453695,0.021830372,-0.032993027,0.001300009,0.304989095,0.211970747,0.586796442,19
1397,4011,2514,21,1,25142101,2101,7/1/2025,32,25.89672565,718.326421,56.74185773,1122.380238,0.222579189,0.036332622,0.082813003,0.016886029,-0.04117849,0.001320897,0.27571635,0.199696844,0.728265228,50
1398,4012,2514,21,2,25142102,2102,7/1/2025,32,29.83013982,947.1584244,51.41073347,1204.541962,0.245874354,0.041801273,0.093250977,0.018499326,-0.037642551,0.00126913,0.325928752,0.219699201,0.591047442,19
1399,4013,2514,21,3,25142103,2103,7/1/2025,32,35.78149955,778.511223,38.15925432,1163.36977,0.323043605,0.043659047,0.151796489,0.021392312,-0.019860947,0.001516407,0.480853615,0.249633416,0.652036018,23
1400,4014,2514,21,4,25142104,2104,7/1/2025,32,27.42470011,597.6982012,51.1707579,1060.230878,0.235858785,0.036695855,0.08547955,0.017112954,-0.034538684,0.001070971,0.311804798,0.214582566,0.789301012,38
1401,4015,2514,21,5,25142105,2105,7/1/2025,32,26.12844762,680.1791024,55.05930993,1247.521694,0.233352612,0.040277731,0.088600204,0.020518598,-0.026689702,0.001597363,0.305379919,0.212123024,0.620201947,30
1402,4016,2514,22,1,25142201,2201,7/1/2025,32,31.14973422,893.8801284,52.35852799,1171.120236,0.245033343,0.040178364,0.09072421,0.017471251,-0.042389572,0.001276605,0.335423197,0.222914476,0.624387132,26
1403,4017,2514,22,2,25142202,2202,7/1/2025,32,29.33923312,691.4206196,47.65021273,1136.950734,0.259905993,0.0424672,0.106982962,0.020262904,-0.036503693,0.001758182,0.366313952,0.232128041,0.521699506,19
1404,4018,2514,22,3,25142203,2203,7/1/2025,32,35.49476697,934.1175115,43.34292722,1217.966639,0.274684215,0.043878274,0.108550338,0.018897632,-0.037008876,0.001946501,0.396156991,0.239216629,0.557542286,18
1405,4019,2514,22,4,25142204,2204,7/1/2025,32,28.41936715,619.0295222,53.03641221,1173.652081,0.222971712,0.040798241,0.075492631,0.019163309,-0.045394559,0.001311717,0.304325311,0.211711416,0.625924981,36
1406,4020,2514,22,5,25142205,2205,7/1/2025,32,29.91809757,577.0255896,47.80920143,1215.348462,0.263828097,0.040382183,0.110293098,0.020130656,-0.03103359,0.00133468,0.366802944,0.232258544,0.376597102,13
1407,4021,2514,23,1,25142301,2301,7/1/2025,32,26.43541922,698.929892,57.93712337,1118.804254,0.220957275,0.036370276,0.077215067,0.017119431,-0.044956089,0.001492854,0.284935242,0.20374715,0.811559071,45
1408,4022,2514,23,2,25142302,2302,7/1/2025,32,29.90304732,657.6318725,45.87337003,1248.990485,0.292990727,0.042891308,0.130502053,0.022631502,-0.023721059,0.001835078,0.406590711,0.241274705,0.439454691,17
1409,4023,2514,23,3,25142303,2303,7/1/2025,32,29.05186518,631.0759531,53.34599148,1088.701187,0.240388864,0.034602332,0.074170553,0.016535206,-0.037059351,0.001499952,0.307727967,0.213031465,0.708513314,38
1410,4024,2514,23,4,25142304,2304,7/1/2025,32,26.78453611,521.251566,51.75329753,1095.623899,0.248270568,0.036630981,0.087897185,0.018663323,-0.029443541,0.001285657,0.312440361,0.214821382,0.697216602,36
1411,4025,2514,23,5,25142305,2305,7/1/2025,32,30.14582197,704.4940354,50.50143449,1276.28037,0.271269472,0.040356703,0.105586917,0.019820367,-0.025366158,0.001212242,0.370977419,0.233353174,0.534312743,17
1412,4026,2514,24,1,25142401,2401,7/1/2025,32,36.91916714,1041.954003,48.97440929,1218.680091,0.295420182,0.037608805,0.118691447,0.017109724,-0.034092227,0.001336285,0.392963235,0.238543131,0.42161098,15
1413,4027,2514,24,2,25142402,2402,7/1/2025,32,26.6169534,553.1858543,54.07072008,1003.722599,0.257917202,0.03194601,0.103022318,0.016869892,-0.032905932,0.001222113,0.301687706,0.210672234,0.772008165,39
1414,4028,2514,24,3,25142403,2403,7/1/2025,32,26.42129074,501.9606914,49.57391256,1078.817801,0.280173317,0.035595702,0.123605925,0.019256672,-0.026601492,0.001266199,0.353537556,0.228548752,0.786081441,56
