fid,id,Trial,Row,Column,,MasonPlot#,,,709ExG_mean,709ExG_variance,709ExR_mean,709ExR_variance,709gNDVI_mean,709gNDVI_variance,709gNDRE_mean,709gNDRE_variance,709NDVI_mean,709NDVI_variance,709THRESH_mean,709THRESH_variance,709PltCounts_,709HA_mean
1213,152,2512,13,4,25121304,1304,7/09/2025,40,26.88029061,596.9827973,33.44942129,525.6702116,0.224849319,0.048522776,0.074362575,0.023784104,-0.057117253,0.001754066,0.431415618,0.245296183,0.90756808,259
1214,156,2512,14,4,25121404,1404,7/09/2025,40,22.96106933,542.1964055,35.30018873,505.8322279,0.229650965,0.048015748,0.079948055,0.024589281,-0.052616114,0.001721852,0.417758247,0.243236294,0.947109426,233
1215,160,2512,15,4,25121504,1504,7/09/2025,40,17.53478481,427.4514151,40.17084835,385.6310391,0.178051736,0.03860835,0.027654936,0.018779054,-0.070690072,0.001607477,0.331455611,0.221592789,0.926287777,208
1216,164,2512,16,4,25121604,1604,7/09/2025,40,16.93411453,402.8264244,39.55591109,348.6935538,0.213831257,0.034296877,0.060145949,0.016938163,-0.046948872,0.00167202,0.359172981,0.230167751,0.930425431,203
1217,168,2512,17,4,25121704,1704,7/09/2025,40,20.94184082,529.9286008,36.43131865,337.0811415,0.233680678,0.032117713,0.068181066,0.014312318,-0.048598378,0.001014094,0.384780037,0.23672436,0.951627602,212
1218,172,2512,18,4,25121804,1804,7/09/2025,40,17.38700231,428.8188613,38.38984626,347.0427362,0.216990834,0.03293938,0.061401448,0.015644812,-0.050272234,0.001376334,0.351973869,0.228088265,0.951882769,204
1219,176,2512,19,4,25121904,1904,7/09/2025,40,17.50340711,445.7680939,39.92198569,451.2607566,0.215384914,0.03873014,0.056217104,0.019789664,-0.054193771,0.001511006,0.355803345,0.229207325,0.919824302,167
1220,180,2512,20,4,25122004,2004,7/09/2025,40,21.30586844,407.4472194,37.40216828,509.3745604,0.236203728,0.04178513,0.079310831,0.021144168,-0.050880769,0.00176937,0.422195314,0.243946431,0.960427983,236
1221,184,2512,21,4,25122104,2104,7/09/2025,40,23.87061076,511.3938123,39.90803368,618.6977645,0.228836449,0.044182264,0.07294053,0.021920824,-0.058427538,0.001594305,0.413116324,0.242451227,0.965148284,208
1222,188,2512,22,4,25122204,2204,7/09/2025,40,23.5685242,564.3806915,42.36773013,718.3942908,0.221983681,0.048173317,0.067097957,0.024736746,-0.051530274,0.001978471,0.389660124,0.237825112,0.91712687,164
1223,192,2512,23,4,25122304,2304,7/09/2025,40,20.6037231,540.7696009,44.12100933,709.4124349,0.201826842,0.046242784,0.055054881,0.024459616,-0.047910638,0.002192404,0.342824152,0.225295753,0.877818487,129
1224,196,2512,24,4,25122404,2404,7/09/2025,40,21.2525281,411.6290551,38.42771753,666.3166445,0.293001179,0.041696193,0.128673903,0.025721752,-0.01826906,0.002476482,0.448578913,0.247355872,0.944350267,111
1225,101,2513,1,1,25130101,101,7/09/2025,40,31.93697704,601.8842095,33.93399071,822.1586712,0.348201866,0.040961646,0.168917943,0.024215935,-0.0072675,0.002114767,0.596055783,0.240773287,0.993274156,275
1226,102,2513,1,2,25130102,102,7/09/2025,40,33.34382041,613.0391501,34.16638688,754.1390602,0.339059724,0.039581266,0.156591466,0.022850005,-0.016969113,0.001943063,0.588666066,0.242138329,0.967649042,226
1227,103,2513,1,3,25130103,103,7/09/2025,40,39.30293132,677.7940772,25.35984569,630.414273,0.369416422,0.041398688,0.174156023,0.023830009,-0.020154786,0.001797735,0.634049503,0.232030731,0.965276512,159
1228,104,2513,2,1,25130201,201,7/09/2025,40,29.93778867,669.6939162,39.87174158,944.0888901,0.299655787,0.043943814,0.135188029,0.024227949,-0.025352718,0.002056319,0.521290977,0.249546694,0.977710141,287
1229,105,2513,2,2,25130202,202,7/09/2025,40,30.89076364,648.6267537,40.795679,840.1881258,0.276966056,0.041779206,0.111686346,0.022394374,-0.036236908,0.001931739,0.495028309,0.249975282,0.973386803,256
1230,106,2513,2,3,25130203,203,7/09/2025,40,35.46970166,680.9130818,30.75307772,733.3810423,0.308514053,0.04676148,0.138452307,0.024638634,-0.029962553,0.001808746,0.550525397,0.247447184,0.966955856,206
1231,107,2513,3,1,25130301,301,7/09/2025,40,20.81253345,491.9894162,50.2574736,985.0104704,0.220958023,0.042563474,0.074430487,0.024530767,-0.045511607,0.0024033,0.384959865,0.236765767,0.958590019,243
1232,108,2513,3,2,25130302,302,7/09/2025,40,27.07409598,612.6373227,43.32642784,886.1500312,0.250697049,0.0442215,0.090763247,0.023885431,-0.045687176,0.002082954,0.461698772,0.248533016,0.960573803,259
1233,109,2513,3,3,25130303,303,7/09/2025,40,35.7299603,755.2522749,31.6754174,820.376559,0.302054834,0.049923577,0.124281726,0.025702673,-0.041536562,0.001729934,0.55367852,0.247118616,0.980133778,204
1234,110,2513,4,1,25130401,401,7/09/2025,40,24.55146293,555.6160542,46.47593704,952.5993569,0.25422693,0.042341045,0.099669096,0.022788279,-0.035941504,0.002073394,0.45704148,0.248154566,0.988808487,295
1235,111,2513,4,2,25130402,402,7/09/2025,40,27.92620342,605.8194139,40.85974143,812.0344028,0.268861534,0.042138262,0.104997256,0.021892082,-0.034245877,0.001970494,0.482494437,0.249693555,0.984908687,298
1236,112,2513,4,3,25130403,403,7/09/2025,40,32.56468832,643.6252695,33.61382496,777.3273698,0.296696036,0.04809056,0.118531322,0.025182111,-0.031768238,0.001916765,0.545533929,0.247926661,0.985163583,239
1237,113,2513,5,1,25130501,501,7/09/2025,40,24.07938832,587.4370217,47.5320792,995.7633091,0.243910326,0.044465467,0.090268753,0.025365714,-0.037059048,0.0023719,0.435664198,0.245860905,0.976121906,273
1238,114,2513,5,2,25130502,502,7/09/2025,40,28.19609058,643.2795408,41.25376858,879.5024722,0.264211562,0.044788856,0.100116939,0.024373058,-0.034478053,0.002201527,0.471749662,0.249201918,0.980661624,251
1239,115,2513,5,3,25130503,503,7/09/2025,40,30.62120913,747.6746686,36.07969476,823.8487019,0.263605389,0.052051262,0.093339171,0.026490771,-0.036006245,0.002050181,0.494100752,0.249965199,0.939449173,233
1240,116,2513,6,1,25130601,601,7/09/2025,40,25.42328698,535.851457,45.79036653,875.4674248,0.253664097,0.041906929,0.095685495,0.022938021,-0.034873092,0.003637743,0.459208378,0.248336044,0.975849813,321
1241,117,2513,6,2,25130602,602,7/09/2025,40,32.88729976,722.1064743,37.73267266,838.8759726,0.287458282,0.044131747,0.115478697,0.023081808,-0.033142424,0.003276603,0.53385512,0.248853831,0.966865933,308
1242,118,2513,6,3,25130603,603,7/09/2025,40,35.66472394,790.7604114,28.82419685,798.8809621,0.309821628,0.052906279,0.138382874,0.027620978,-0.024129027,0.002313033,0.557761072,0.246663659,0.955596063,213
1243,119,2513,7,1,25130701,701,7/09/2025,40,27.36125507,553.6888954,43.6899617,879.9667087,0.250342287,0.042531545,0.087047037,0.022325607,-0.046323016,0.002151705,0.468595088,0.249013731,0.97300647,342
1244,120,2513,7,2,25130702,702,7/09/2025,40,29.79929052,647.074978,39.51473296,854.8456645,0.251755278,0.045151684,0.087591254,0.022865495,-0.051601203,0.002078881,0.475660914,0.249407609,0.989354915,273
1245,121,2513,7,3,25130703,703,7/09/2025,40,36.39500296,720.0492908,31.38522858,810.587055,0.283320767,0.050150305,0.106164331,0.025695662,-0.053915724,0.001976717,0.551392919,0.247358768,0.979694136,251
1246,122,2513,8,1,25130801,801,7/09/2025,40,23.04043248,481.9416021,47.83583173,879.1417639,0.217053772,0.042478101,0.067738549,0.02253001,-0.052312189,0.002064382,0.404521906,0.240883933,0.943771074,292
1247,123,2513,8,2,25130802,802,7/09/2025,40,30.40513066,647.5879248,37.98586393,870.6456095,0.268195477,0.047061307,0.104232965,0.02434414,-0.045093591,0.002049788,0.502618833,0.249993142,0.964822747,269
1248,124,2513,8,3,25130803,803,7/09/2025,40,36.09162584,728.4870713,29.38476657,778.6707628,0.299240578,0.05175555,0.125944311,0.026784131,-0.043313056,0.001986263,0.554429239,0.247037458,0.961248929,221
1249,125,2513,9,1,25130901,901,7/09/2025,40,26.10590786,598.8236844,46.07920704,966.2717508,0.237354505,0.045902606,0.085299973,0.025018403,-0.043655913,0.002132656,0.436303221,0.24594272,0.965531698,275
1250,126,2513,9,2,25130902,902,7/09/2025,40,30.2807714,637.7010942,40.91497747,829.2354779,0.254874375,0.043916818,0.093349247,0.022823103,-0.044955902,0.001859287,0.471480856,0.249186658,0.967610229,258
1251,127,2513,9,3,25130903,903,7/09/2025,40,34.34840163,754.6107949,32.94552318,780.5563401,0.269369726,0.051336403,0.102346471,0.025628233,-0.049194701,0.001674189,0.509928179,0.249901431,0.9556151,224
1252,128,2513,10,1,25131001,1001,7/09/2025,40,24.40793217,560.4987557,48.14803526,903.1154174,0.227629012,0.042371162,0.071622198,0.024089006,-0.059249634,0.002157506,0.406889947,0.241330518,0.939173548,254
1253,129,2513,10,2,25131002,1002,7/09/2025,40,28.35869994,613.9807243,42.88411536,845.0201637,0.243152862,0.044078348,0.078138802,0.023663732,-0.060690213,0.001958451,0.443164536,0.24676973,0.924181672,280
1254,130,2513,10,3,25131003,1003,7/09/2025,40,26.73168122,607.541466,40.4466798,774.0709264,0.217657507,0.04863275,0.059070799,0.025528556,-0.065396531,0.001876105,0.393607435,0.238680622,0.921073258,177
1255,131,2513,11,1,25131101,1101,7/09/2025,40,20.66290236,478.3825211,52.07045539,868.74637,0.199389035,0.041409728,0.051645266,0.021964099,-0.065973434,0.002240951,0.362555972,0.231109139,0.960974098,248
1256,132,2513,11,2,25131102,1102,7/09/2025,40,25.31993691,520.6900475,45.32472471,762.1179894,0.224499657,0.041857937,0.068177942,0.021796631,-0.061807298,0.002073216,0.409384065,0.241788752,0.958718355,214
1257,133,2513,11,3,25131103,1103,7/09/2025,40,28.42629,614.0273519,38.06553065,676.3801411,0.238187633,0.046857899,0.07731234,0.023459793,-0.05797911,0.001843563,0.438485804,0.246216004,0.981117632,236
1258,134,2513,12,1,25131201,1201,7/09/2025,40,22.92824354,595.941963,48.94481962,884.7210022,0.232596177,0.043315315,0.085472797,0.024312454,-0.043457639,0.002500798,0.415894562,0.242926275,0.941328716,284
1259,135,2513,12,2,25131202,1202,7/09/2025,40,26.90215738,641.0940149,42.69753844,813.4234223,0.255436875,0.045840593,0.101883957,0.025197028,-0.041909472,0.002325715,0.453219174,0.247811554,0.945868115,221
1260,136,2513,12,3,25131203,1203,7/09/2025,40,26.73334647,626.0698667,37.72133566,694.503185,0.245979553,0.048959833,0.093257707,0.025452016,-0.044489772,0.002048098,0.442142013,0.246652453,0.938486494,172
1261,137,2513,13,1,25131301,1301,7/09/2025,40,19.92549837,539.3577224,50.67678229,825.8889606,0.201531183,0.04200747,0.059094841,0.023312132,-0.054689175,0.003031544,0.365159365,0.231818003,0.956291922,228
1262,138,2513,13,2,25131302,1302,7/09/2025,40,25.21384126,574.2029697,41.21991159,730.6928823,0.245904538,0.043870706,0.09066504,0.023592989,-0.048310907,0.002809169,0.454289495,0.24791055,0.95501358,281
1263,139,2513,13,3,25131303,1303,7/09/2025,40,24.62660884,605.8468353,37.71421972,614.2992721,0.225392873,0.047731125,0.077053424,0.023638419,-0.054175363,0.00201168,0.413664911,0.242546252,0.937046623,151
1264,140,2513,14,1,25131401,1401,7/09/2025,40,19.70369849,471.1662264,48.12771472,777.1822353,0.224778892,0.040228967,0.080562854,0.023718512,-0.041053934,0.002545687,0.38815808,0.237491385,0.961122047,241
1265,141,2513,14,2,25131402,1402,7/09/2025,40,26.22881284,571.5482643,39.54590057,658.4020954,0.271471562,0.039240905,0.109709928,0.02166947,-0.038190434,0.002153876,0.47745388,0.249491672,0.987039974,261
1266,142,2513,14,3,25131403,1403,7/09/2025,40,26.53717006,612.0380772,35.05649173,585.0757,0.265839292,0.045865005,0.103710228,0.024002958,-0.044910699,0.001808208,0.466661033,0.248888513,0.970291797,156
1267,143,2513,15,1,25131501,1501,7/09/2025,40,15.53154041,389.4980055,51.52299634,581.2204087,0.182687732,0.030073073,0.044375122,0.016320143,-0.053381465,0.002042034,0.282793579,0.202821371,0.963565114,175
1268,144,2513,15,2,25131502,1502,7/09/2025,40,12.49816912,325.7251248,54.21504703,472.4940994,0.134099619,0.026703884,0.00078422,0.013740897,-0.07260077,0.001642434,0.214016112,0.168213216,0.897488243,124
1269,145,2513,15,3,25131503,1503,7/09/2025,40,18.36522645,433.9778365,39.95506985,513.586656,0.209201243,0.041207594,0.056819555,0.021643847,-0.058767709,0.001869457,0.359029968,0.23012745,0.965515984,152
1270,146,2513,16,1,25131601,1601,7/09/2025,40,16.7357901,397.2287771,48.1990766,677.0848872,0.230070737,0.033069331,0.082812091,0.019509782,-0.031466948,0.001866223,0.351566679,0.227967549,0.959827938,179
1271,147,2513,16,2,25131602,1602,7/09/2025,40,14.79373258,374.1979583,49.04224457,550.4180235,0.200455834,0.030597847,0.055499355,0.016706887,-0.044794963,0.001573864,0.310696286,0.214164104,0.964622899,182
1272,148,2513,16,3,25131603,1603,7/09/2025,40,16.67988509,382.7363143,40.22091477,447.2103017,0.234641856,0.03575091,0.084087974,0.019372036,-0.037181087,0.001819215,0.378809215,0.235312794,0.957822212,130
1273,149,2513,17,1,25131701,1701,7/09/2025,40,15.0270042,369.8081577,61.33709907,524.8396585,0.152017514,0.017041653,0.014908842,0.008686592,-0.06012079,0.001139459,0.175456875,0.14467176,0.91548654,98
1274,150,2513,17,2,25131702,1702,7/09/2025,40,14.53249972,384.1864226,54.8673144,439.6629923,0.162744554,0.019448273,0.024459455,0.00930857,-0.05956022,0.001117025,0.204798919,0.162856322,0.907848212,109
1275,151,2513,17,3,25131703,1703,7/09/2025,40,21.44859155,595.4778924,42.45638309,519.3395876,0.225903714,0.034258271,0.064365494,0.015824878,-0.053407286,0.001103418,0.37884507,0.235321483,0.952283746,220
1276,152,2513,18,1,25131801,1801,7/09/2025,40,14.1155861,300.1542172,61.28764152,579.2935398,0.163406153,0.019937244,0.020994841,0.010299126,-0.054354992,0.001087732,0.203430406,0.162046476,0.931884877,129
1277,153,2513,18,2,25131802,1802,7/09/2025,40,12.07124954,277.1160477,56.58011208,489.6137181,0.163269044,0.02233393,0.024082353,0.011315582,-0.056937539,0.001090939,0.221577628,0.172480983,0.920053954,107
1278,154,2513,18,3,25131803,1803,7/09/2025,40,14.97335812,441.5082459,46.53405428,518.8089658,0.186146579,0.036514045,0.03834976,0.018460732,-0.058540782,0.001471182,0.295482708,0.208172677,0.909370956,157
1279,155,2513,19,1,25131901,1901,7/09/2025,40,14.29683452,340.528708,61.37708684,731.716773,0.178527403,0.025824805,0.028313346,0.014595008,-0.05868509,0.001485816,0.249521235,0.187260388,0.889877155,140
1280,156,2513,19,2,25131902,1902,7/09/2025,40,13.77122104,263.6302526,55.00644161,615.0127974,0.190742359,0.026922765,0.0417738,0.016573554,-0.054829797,0.001683923,0.271910808,0.197975321,0.951370662,137
1281,157,2513,19,3,25131903,1903,7/09/2025,40,18.97806931,512.0648607,44.5356268,622.2297692,0.216526316,0.039158276,0.055247576,0.0203411,-0.057461066,0.001362427,0.353340278,0.228490926,0.87417979,132
1282,158,2513,20,1,25132001,2001,7/09/2025,40,23.71268058,425.8846971,53.19254316,1010.162008,0.263137023,0.037369099,0.096434655,0.021918258,-0.033694255,0.002311432,0.423418096,0.244135212,0.982211854,249
1283,159,2513,20,2,25132002,2002,7/09/2025,40,24.73451801,463.4807035,48.68622603,855.1884855,0.258843137,0.038058297,0.090481201,0.020623298,-0.03856057,0.001898181,0.423751725,0.244186201,0.978949095,167
1284,160,2513,20,3,25132003,2003,7/09/2025,40,22.28545275,478.1388519,43.89776651,715.5912006,0.232061201,0.042008912,0.07241184,0.021858676,-0.053516474,0.001714576,0.40028165,0.240056251,0.952643092,173
1285,161,2513,21,1,25132101,2101,7/09/2025,40,28.61561866,543.4346265,50.80959544,1152.648036,0.264127093,0.043531599,0.106801032,0.02474663,-0.027255477,0.002519937,0.449853505,0.247485329,0.974738454,248
1286,162,2513,21,2,25132102,2102,7/09/2025,40,25.57527185,460.1763867,49.7565722,891.8522349,0.240443856,0.03769474,0.08705447,0.020741276,-0.039189636,0.002003519,0.413938813,0.242593472,0.960704261,205
1287,163,2513,21,3,25132103,2103,7/09/2025,40,24.24926777,527.1837538,46.24254815,746.3928765,0.218882446,0.041898838,0.065697968,0.021233485,-0.057734903,0.001537358,0.381153543,0.23587552,0.953994495,139
1288,164,2513,22,1,25132201,2201,7/09/2025,40,25.30398896,606.362236,52.15712433,1212.523905,0.234461632,0.048420475,0.081356742,0.026394797,-0.041093447,0.002472126,0.407093357,0.241368356,0.953684633,183
1289,165,2513,22,2,25132202,2202,7/09/2025,40,27.76762784,557.7860572,45.70635278,1024.759196,0.262667027,0.045247093,0.101922791,0.024342798,-0.038557651,0.002097118,0.458380266,0.248267798,0.964601447,177
1290,166,2513,22,3,25132203,2203,7/09/2025,40,24.85433559,489.5656625,41.63227477,915.8509309,0.265664616,0.050996744,0.108646603,0.028413583,-0.036190336,0.002649438,0.474408784,0.24934509,0.960540944,160
1291,167,2513,23,1,25132301,2301,7/09/2025,40,25.24845822,448.6252387,48.30466051,1139.915645,0.268771728,0.048464007,0.112380321,0.029843988,-0.036315056,0.003195398,0.475458309,0.249397705,0.9549075,225
1292,168,2513,23,2,25132302,2302,7/09/2025,40,25.97471491,537.7453835,45.59672251,950.822956,0.252585829,0.043796422,0.096031354,0.024305252,-0.042261355,0.002379641,0.434520625,0.245712451,0.962708466,169
1293,169,2513,23,3,25132303,2303,7/09/2025,40,25.70410835,462.9802824,40.7762791,744.4220272,0.265588998,0.041794997,0.105137328,0.022933347,-0.034417419,0.002225647,0.469546363,0.249072576,0.981445704,185
1294,170,2513,24,1,25132401,2401,7/09/2025,40,32.38955552,528.5015618,42.06520759,1213.120972,0.38286593,0.045678591,0.204755862,0.030557143,0.005293948,0.003365582,0.618049687,0.236064271,0.9882443,173
1295,171,2513,24,2,25132402,2402,7/09/2025,40,29.90531327,533.8150428,42.38202613,991.1849271,0.354949983,0.042319679,0.180527043,0.026019024,-0.004753406,0.002701903,0.567444219,0.245451277,0.962304734,160
1296,172,2513,24,3,25132403,2403,7/09/2025,40,24.87285175,679.9702254,44.4277568,983.2668148,0.289527287,0.048405967,0.120549993,0.028332885,-0.027119739,0.002649399,0.441088635,0.246529451,0.845065801,95
1297,1001,2514,1,1,25140101,101,7/09/2025,40,25.25019007,396.6875246,46.36916059,833.0087184,0.294271126,0.033044681,0.121852749,0.020170713,-0.018788095,0.002165835,0.496156337,0.249985226,0.96566242,206
1298,1002,2514,1,2,25140102,102,7/09/2025,40,23.38558559,439.4671458,46.7707207,903.8302448,0.286287369,0.037531909,0.116866504,0.022796221,-0.023910219,0.002306313,0.474493243,0.249349405,0.949805894,176
1299,1003,2514,1,3,25140103,103,7/09/2025,40,27.28766197,465.6818703,39.36967887,887.7327677,0.329702658,0.038505783,0.151331933,0.023338012,-0.013376189,0.00258251,0.567802817,0.245402778,0.973607466,223
1300,1004,2514,1,4,25140104,104,7/09/2025,40,29.13658894,492.6265502,38.3382449,869.8916935,0.334939207,0.04001349,0.155736763,0.024062139,-0.01369616,0.002270836,0.573504562,0.244597079,0.970400612,200
1301,1005,2514,1,5,25140105,105,7/09/2025,40,27.12143058,457.4509826,42.12718671,807.4606853,0.29807953,0.038325965,0.12563418,0.022626594,-0.019381943,0.001965254,0.508701774,0.249924279,0.971129135,194
1302,1006,2514,2,1,25140201,201,7/09/2025,40,17.5411927,268.2046609,60.40189211,869.6232495,0.192655072,0.029247905,0.047161795,0.017724992,-0.049426058,0.001962694,0.309860345,0.213846911,0.908496017,172
1303,1007,2514,2,2,25140202,202,7/09/2025,40,18.62641849,341.46461,56.74851464,929.0612168,0.209450888,0.033731382,0.063319732,0.019713344,-0.052977622,0.0020759,0.367583702,0.232465924,0.926949295,217
1304,1008,2514,2,3,25140203,203,7/09/2025,40,22.03315026,394.5532174,52.11450218,982.1401128,0.240761008,0.038015434,0.090602413,0.022719526,-0.049890025,0.002225311,0.424278271,0.24426622,0.979167806,257
