fid,id,Trial,Row,Column,MasonPlot#,layer,path,,723ExG_mean,723ExG_variance,723ExR_mean,723ExR_variance,723NDVI_mean,723NDVI_variance,723gNDVI_mean,723gNDVI_variance,723NDRE_mean,723NDRE_variance,723THRESH_mean,723THRESH_variance,723HA_mean,
1286,162,2513,21,2,25132102,2102,7/23/2025,55,38.08136963,389.4896518,11.49028721,4456335.078,0.326746945,0.028169438,0.166409902,0.016383111,-0.017662772,0.00184227,0.631324577,0.232753855,0.998796982,249
1287,163,2513,21,3,25132103,2103,7/23/2025,55,39.50062804,424.6875508,-168.9415978,3405482.811,0.361128242,0.025640265,0.200540007,0.015318809,-0.01598037,0.001536763,0.684615805,0.215917005,0.954581906,156
1288,164,2513,22,1,25132201,2201,7/23/2025,55,32.7554615,446.9058208,929.2925068,10242105.35,0.220670185,0.038236774,0.072930521,0.021460581,-0.056038366,0.002545048,0.433888585,0.245629281,0.980241333,282
1289,165,2513,22,2,25132202,2202,7/23/2025,55,41.57281315,485.927946,-392.236049,5366101.024,0.36688008,0.02606579,0.198787483,0.013785467,-0.012101718,0.001532094,0.696598231,0.211349136,0.9635111,152
1290,166,2513,22,3,25132203,2203,7/23/2025,55,38.32098765,349.7179,-615.6862229,3390793.231,0.411629231,0.017192717,0.242770972,0.010658434,0.019075615,0.001578665,0.810553917,0.153556265,0.967883637,153
1291,167,2513,23,1,25132301,2301,7/23/2025,55,36.10371564,307.8719316,-144.5365642,3659825.401,0.369648281,0.021638862,0.212148578,0.013631382,-0.001230222,0.002180553,0.73250703,0.195940481,1,358
1292,168,2513,23,2,25132302,2302,7/23/2025,55,43.22980942,392.3640227,-101.6539395,4764131.209,0.334362553,0.024946114,0.169609947,0.014131115,-0.025970456,0.001886666,0.663217387,0.223360085,0.997120204,283
1293,169,2513,23,3,25132303,2303,7/23/2025,55,43.2014251,386.1874986,-230.2998775,4419106.317,0.360950745,0.021712738,0.196575318,0.012901977,-0.01005819,0.001912645,0.731524202,0.196396544,0.999981772,246
1294,170,2513,24,1,25132401,2401,7/23/2025,55,51.5097509,356.2241757,-1429.131962,2518040.758,0.492833713,0.016793544,0.301179391,0.012323989,0.025886372,0.002303317,0.913716814,0.078838398,0.940601819,146
1295,171,2513,24,2,25132402,2402,7/23/2025,55,48.85740028,306.5611216,-1394.480045,2557117.301,0.480357926,0.016105052,0.289295286,0.011668754,0.027584472,0.002189198,0.902230595,0.088210549,0.889609916,161
1296,172,2513,24,3,25132403,2403,7/23/2025,55,29.04000765,560.2928174,318.5632417,5612643.89,0.248414481,0.040557714,0.087647668,0.025266869,-0.038104491,0.003497878,0.453301655,0.247819265,0.953668939,165
1297,1001,2514,1,1,25140101,101,7/23/2025,55,41.33458965,436.2542658,-718.7532865,3071454.858,0.405479626,0.026161664,0.229169453,0.018054795,-0.01257688,0.002911922,0.757449133,0.183719944,0.994240303,149
1298,1002,2514,1,2,25140102,102,7/23/2025,55,44.49661369,540.9792474,-693.2079466,3752377.989,0.417318719,0.027056892,0.244332192,0.016737507,-0.00695622,0.001890271,0.771096182,0.17650686,0.93205016,113
1299,1003,2514,1,3,25140103,103,7/23/2025,55,33.13030535,557.7416648,355.31004,6106326.527,0.321617115,0.041256538,0.17530039,0.026154242,-0.02386178,0.002474557,0.567323974,0.245467482,0.958369028,126
1300,1004,2514,1,4,25140104,104,7/23/2025,55,40.15368024,453.424646,-539.8146995,4021657.862,0.436105337,0.029789629,0.272000392,0.018944508,0.004888155,0.001598685,0.785846893,0.168291554,0.94888901,85
1301,1005,2514,1,5,25140105,105,7/23/2025,55,37.23768813,391.2984523,-259.6448062,2886332.211,0.390050537,0.021493466,0.232292209,0.013537938,0.000224789,0.001409779,0.762393816,0.181149485,0.970980678,126
1302,1006,2514,2,1,25140201,201,7/23/2025,55,36.39498689,390.2127053,-127.6443481,4226699.624,0.392913172,0.033188693,0.237075127,0.021633175,-0.00380634,0.002882106,0.74071647,0.192055581,0.983412625,141
1303,1007,2514,2,2,25140202,202,7/23/2025,55,28.11087141,281.1173943,807.5346075,4705941.274,0.306441621,0.035921363,0.172991611,0.022398264,-0.029884971,0.002054149,0.586471504,0.242522679,0.9906864,148
1304,1008,2514,2,3,25140203,203,7/23/2025,55,37.63691728,550.4253165,233.2938629,7952245.46,0.332088297,0.038241776,0.182656047,0.02068323,-0.028429015,0.001951668,0.625774913,0.234180671,0.997703328,149
1305,1009,2514,2,4,25140204,204,7/23/2025,55,33.77583336,356.2023088,228.5656937,5101880.836,0.381982476,0.03573703,0.239873395,0.021838076,0.001167101,0.002019737,0.714625024,0.203936099,0.994313107,155
1306,1010,2514,2,5,25140205,205,7/23/2025,55,53.874225,626.873892,-1200.811258,4430822.101,0.506318833,0.029539823,0.323188764,0.018196997,0.010147417,0.001807143,0.888209106,0.09929369,0.932666193,102
1307,1011,2514,3,1,25140301,301,7/23/2025,55,24.88110189,338.9981762,1768.946014,7476793.006,0.211459695,0.038530981,0.091249291,0.024673376,-0.060317014,0.00225272,0.423446544,0.244139568,0.993474417,224
1308,1012,2514,3,2,25140302,302,7/23/2025,55,33.1909014,389.2577048,689.3884712,6529759.568,0.298212327,0.036830819,0.155885601,0.021233765,-0.047258318,0.001901106,0.572076131,0.244805031,0.976998505,152
1309,1013,2514,3,3,25140303,303,7/23/2025,55,30.05793382,368.0597648,867.5249591,8559363.313,0.320154561,0.045160083,0.187954775,0.027588429,-0.025939129,0.00273407,0.623184449,0.234825592,0.994386118,163
1310,1014,2514,3,4,25140304,304,7/23/2025,55,33.72215546,371.8977573,419.4936096,7398694.549,0.331133705,0.042403521,0.184082174,0.025211119,-0.027665753,0.002252591,0.647047577,0.22837701,0.976288547,126
1311,1015,2514,3,5,25140305,305,7/23/2025,55,35.87428322,527.344962,20.63120042,5652602.983,0.312418957,0.044972739,0.149345162,0.027041004,-0.026417968,0.002171441,0.581699525,0.243325188,0.981207051,110
1312,1016,2514,4,1,25140401,401,7/23/2025,55,34.86042702,490.4085213,387.4722705,7422868.315,0.299278218,0.034580726,0.149819526,0.019627956,-0.045412266,0.001887986,0.580325452,0.243547822,0.996810411,183
1313,1017,2514,4,2,25140402,402,7/23/2025,55,29.658811,281.0643978,659.9113414,4022376.935,0.30464187,0.027125354,0.168068242,0.016088414,-0.037213823,0.001547862,0.605778421,0.238810926,0.988316778,187
1314,1018,2514,4,3,25140403,403,7/23/2025,55,25.75174806,311.263483,1423.372949,6875014.048,0.269433821,0.042702394,0.149739313,0.026497794,-0.040799108,0.002533095,0.537200918,0.248616092,0.98937353,192
1315,1019,2514,4,4,25140404,404,7/23/2025,55,37.57872317,465.7669854,409.6571126,5549829.058,0.323169752,0.031345135,0.179213732,0.017192289,-0.038529746,0.001677433,0.634427393,0.231929276,0.990795421,178
1316,1020,2514,4,5,25140405,405,7/23/2025,55,39.04052098,466.3421311,257.5666332,4636648.694,0.369274574,0.033181955,0.224819191,0.019438304,-0.011099455,0.002066694,0.699369249,0.210251903,0.97515494,164
1317,1021,2514,5,1,25140501,501,7/23/2025,55,39.26691965,518.4553585,3.397477165,5489791.283,0.381545517,0.037627583,0.227928627,0.02270106,-0.0180978,0.002279031,0.721095307,0.201116865,0.957712078,142
1318,1022,2514,5,2,25140502,502,7/23/2025,55,31.04659547,374.8617843,1040.143376,5892208.279,0.304887702,0.040745961,0.180204277,0.025598402,-0.027681611,0.002620531,0.574877776,0.244393319,0.920460759,91
1319,1023,2514,5,3,25140503,503,7/23/2025,55,34.91154865,458.9190449,908.7869521,7970200.208,0.324893206,0.044357633,0.195248575,0.026936256,-0.033646916,0.002530417,0.640377946,0.230294032,0.982884016,180
1320,1024,2514,5,4,25140504,504,7/23/2025,55,39.45814328,373.0264416,433.2613385,4955937.506,0.371088665,0.029536931,0.233422751,0.017126035,-0.018926923,0.001627265,0.708682708,0.206451527,0.990923341,150
1321,1025,2514,5,5,25140505,505,7/23/2025,55,43.6513025,446.2747292,-193.2403803,3518322.478,0.445728504,0.026922341,0.295085331,0.015477602,0.005840119,0.001427278,0.821746491,0.146479195,0.9322349,111
1322,1026,2514,6,1,25140601,601,7/23/2025,55,36.40709584,473.3891032,361.5641165,6384021.163,0.352105258,0.033043153,0.212254339,0.019578514,-0.013315318,0.003045264,0.681643132,0.217005773,0.994258844,157
1323,1027,2514,6,2,25140602,602,7/23/2025,55,44.33669316,501.209755,169.2447593,4694489.1,0.395647395,0.032365076,0.251243621,0.018501713,-0.024464764,0.001863938,0.753721762,0.185625267,0.982138301,116
1324,1028,2514,6,3,25140603,603,7/23/2025,55,31.382263,402.0497575,1200.543217,7359522.615,0.335425426,0.045447862,0.221503035,0.027544071,-0.016058335,0.002894027,0.647225863,0.228324545,0.997448282,142
1325,1029,2514,6,4,25140604,604,7/23/2025,55,47.87201966,639.2102222,484.4089035,8406736.324,0.288130707,0.029218984,0.141442381,0.014245076,-0.059475455,0.001669855,0.58828349,0.242206025,0.984032373,340
1326,1030,2514,6,5,25140605,605,7/23/2025,55,42.55627765,348.6096748,9.630795502,3843372.496,0.421786068,0.027743241,0.273821091,0.016532124,-0.002797131,0.00171215,0.815657255,0.150360497,0.961411567,138
1327,2001,2514,7,1,25140701,701,7/23/2025,55,31.56437077,527.4563109,1709.202862,8931806.104,0.225576939,0.046025186,0.105749864,0.026579358,-0.058985469,0.002589186,0.440654359,0.246478095,0.994513607,164
1328,2002,2514,7,2,25140702,702,7/23/2025,55,29.0041785,352.8284455,1495.08859,6086147.533,0.251858252,0.03774986,0.134992705,0.022789407,-0.048534474,0.00189987,0.508630107,0.249925521,0.991870363,151
1329,2003,2514,7,3,25140703,703,7/23/2025,55,26.67725287,346.3491658,2051.992392,8500458.604,0.227450906,0.044011683,0.12339968,0.027817276,-0.048372271,0.00273831,0.461414528,0.248511161,0.997594138,215
1330,2004,2514,7,4,25140704,704,7/23/2025,55,37.92106629,446.2572824,598.8558266,6483500.036,0.349879536,0.040583453,0.213306984,0.024005285,-0.027411958,0.002037867,0.675525087,0.219190944,0.963347064,138
1331,2005,2514,7,5,25140705,705,7/23/2025,55,44.25170662,482.8969409,-155.0295395,5319591.908,0.34703957,0.026531307,0.187324854,0.015394063,-0.034610769,0.001643582,0.70569603,0.207689143,0.992964165,214
1332,2006,2514,8,1,25140801,801,7/23/2025,55,48.6702087,675.9498861,-386.9920947,5610022.677,0.375751288,0.032131068,0.210219684,0.0162143,-0.031731853,0.002743251,0.727655157,0.198173129,0.978910721,123
1333,2007,2514,8,2,25140802,802,7/23/2025,55,40.42177855,303.3834455,19.38061972,3714199.627,0.415899673,0.027547402,0.26872936,0.017033123,-0.004606691,0.002082279,0.807942317,0.155171529,0.962234576,125
1334,2008,2514,8,3,25140803,803,7/23/2025,55,44.10614129,556.9417118,92.06951759,6318183.322,0.385834019,0.037865687,0.237788696,0.021138222,-0.02284389,0.001952187,0.730810191,0.196726656,0.958334093,170
1335,2009,2514,8,4,25140804,804,7/23/2025,55,41.43947253,529.6409526,263.1504099,6991093.515,0.358027111,0.037336149,0.212857153,0.020689085,-0.024949298,0.002046558,0.697499181,0.210994074,0.985727566,160
1336,2010,2514,8,5,25140805,805,7/23/2025,55,43.8190705,507.7153941,78.21525268,5609339.042,0.332786174,0.026555382,0.179353753,0.014299625,-0.040827691,0.001517106,0.681011414,0.217234868,0.997101766,172
1337,2011,2514,9,1,25140901,901,7/23/2025,55,50.70093126,624.558044,-1250.128355,3956990.242,0.449482775,0.032007422,0.252634368,0.019330925,0.004370113,0.002211477,0.822923779,0.145720233,0.955707854,124
1338,2012,2514,9,2,25140902,902,7/23/2025,55,42.71333406,434.2409634,-295.9250085,3623008.84,0.372217054,0.025760581,0.208294494,0.014990617,-0.017006909,0.001797793,0.724309272,0.199685351,0.991177864,120
1339,2013,2514,9,3,25140903,903,7/23/2025,55,39.4268276,526.2339956,739.5564486,7535790.837,0.283562842,0.035317544,0.1456189,0.018967108,-0.056514211,0.00234736,0.569403861,0.245183104,0.991269002,243
1340,2014,2514,9,4,25140904,904,7/23/2025,55,52.41554506,557.5960029,-478.4218356,5504542.485,0.437049344,0.031169982,0.273126806,0.017333794,-0.027784162,0.002030509,0.809768216,0.154043652,0.975118937,146
1341,2015,2514,9,5,25140905,905,7/23/2025,55,60.70388071,422.5168686,-1463.476609,2711217.839,0.509432321,0.012556132,0.315434216,0.007715067,-0.016106453,0.001225444,0.944943605,0.052025188,0.777901318,64
1342,2016,2514,10,1,25141001,1001,7/23/2025,55,45.6430151,565.5032915,-729.7618065,5040943.323,0.381165858,0.034493562,0.200790958,0.020196691,-0.009466453,0.002155274,0.754456851,0.185251711,0.967773099,159
1343,2017,2514,10,2,25141002,1002,7/23/2025,55,38.76136891,379.6962303,309.4482779,4670562.444,0.349077335,0.034612079,0.201636435,0.021265358,-0.023251795,0.00220759,0.708682708,0.206451527,0.991160443,217
1344,2018,2514,10,3,25141003,1003,7/23/2025,55,36.86159056,493.7858461,662.8599793,7639303.916,0.349117743,0.046589748,0.215224079,0.029185981,-0.02558132,0.002778088,0.683471706,0.216338133,0.977180768,160
1345,2019,2514,10,4,25141004,1004,7/23/2025,55,46.3838359,543.1547841,117.2172622,7422354.21,0.361655145,0.038169462,0.208209238,0.022101237,-0.040442935,0.001978615,0.74991806,0.187540963,0.953008512,233
1346,2020,2514,10,5,25141005,1005,7/23/2025,55,46.1132467,523.4462229,-35.75950064,5530554.505,0.378425538,0.036880854,0.222119471,0.020998267,-0.028700348,0.002032143,0.738779076,0.192984553,0.975703115,172
1347,2021,2514,11,1,25141101,1101,7/23/2025,55,36.59462043,572.6287586,889.3239874,7442798.226,0.313913278,0.049122813,0.180745921,0.029889279,-0.039097342,0.002508733,0.58014746,0.243576385,0.994714299,123
1348,2022,2514,11,2,25141102,1102,7/23/2025,55,34.73773446,397.8875332,657.3121524,5023213.846,0.328262961,0.036248301,0.19352091,0.022019749,-0.029391676,0.001941372,0.633194092,0.232259334,0.971239543,134
1349,2023,2514,11,3,25141103,1103,7/23/2025,55,40.79646622,495.3878984,612.706265,6252919.092,0.310363167,0.03019606,0.171266876,0.016385561,-0.050598973,0.001300333,0.621115298,0.235331084,0.999890633,239
1350,2024,2514,11,4,25141104,1104,7/23/2025,55,37.10093922,496.3550436,838.0193518,7417406.943,0.324997174,0.047643318,0.192357208,0.02795386,-0.028027073,0.002176779,0.62450172,0.234499322,0.984143185,119
1351,2025,2514,11,5,25141105,1105,7/23/2025,55,47.48748907,459.5238819,-793.4686406,3744300.785,0.466127486,0.026525061,0.294548264,0.016347345,0.004298258,0.001590251,0.858118444,0.12175118,0.914537236,114
1352,2026,2514,12,1,25141201,1201,7/23/2025,55,37.883545,521.5166308,520.5020231,6705168.706,0.358483656,0.041671404,0.222083686,0.024108255,-0.023418186,0.002610592,0.677918886,0.21834487,0.944478874,145
1353,2027,2514,12,2,25141202,1202,7/23/2025,55,39.69587305,583.2491341,495.4319068,6753214.871,0.334285097,0.041714686,0.19385556,0.023795216,-0.034443397,0.002332787,0.656843198,0.225400211,0.895962818,131
1354,2028,2514,12,3,25141203,1203,7/23/2025,55,34.84145143,464.8377193,799.2714352,7844196.294,0.330430698,0.044453078,0.200297834,0.028027678,-0.025118563,0.0026617,0.644132583,0.229225798,0.984543035,169
1355,2029,2514,12,4,25141204,1204,7/23/2025,55,44.81776722,540.6953127,-239.1056417,7158612.081,0.401213638,0.042899613,0.239629279,0.026255475,-0.010534946,0.002795796,0.781610137,0.170695731,0.946245967,130
1356,2030,2514,12,5,25141205,1205,7/23/2025,55,31.86971004,341.6226794,52.93369743,4041757.289,0.353047475,0.045353428,0.197556878,0.031251838,-0.006710647,0.002700393,0.681319281,0.217123318,0.949003026,154
1357,3001,2514,13,1,25141301,1301,7/23/2025,55,30.87256188,408.2411763,1132.442381,7097433.996,0.285930498,0.041446828,0.160937739,0.023720598,-0.044686181,0.002120833,0.575233568,0.24433991,0.988954506,163
1358,3002,2514,13,2,25141302,1302,7/23/2025,55,39.58929059,462.359716,289.7883787,5553714.649,0.382787717,0.037464646,0.24149967,0.022179511,-0.024974518,0.001979062,0.72967069,0.197251374,0.96046732,128
1359,3003,2514,13,3,25141303,1303,7/23/2025,55,44.95504452,498.6192168,-268.8374499,5827457.843,0.444831716,0.031800245,0.292096531,0.018770076,-0.009615174,0.00232345,0.833834053,0.138554825,0.966463748,154
1360,3004,2514,13,4,25141304,1304,7/23/2025,55,34.36768962,475.4983161,805.1075799,7977408.913,0.343727284,0.047984719,0.214810019,0.028681811,-0.019991564,0.002663232,0.649511276,0.227646378,0.970145989,141
1361,3005,2514,13,5,25141305,1305,7/23/2025,55,37.38510266,471.3048414,-108.394277,5192099.686,0.376083368,0.033143197,0.221534351,0.019794506,-0.002196414,0.002115438,0.727828746,0.198094062,0.923779321,108
1362,3006,2514,14,1,25141401,1401,7/23/2025,55,42.17794226,591.9637753,-110.3176361,5574401.194,0.371927299,0.033425242,0.215795117,0.018992235,-0.028534617,0.001668815,0.707125884,0.207098868,0.964350156,133
1363,3007,2514,14,2,25141402,1402,7/23/2025,55,44.31307505,441.0116299,-491.0712093,3159540.869,0.46817763,0.023980102,0.309859125,0.014898747,0.00369545,0.001807689,0.863406776,0.117935515,0.942255113,100
1364,3008,2514,14,3,25141403,1403,7/23/2025,55,41.18409985,554.1335477,-8.490829973,5436553.9,0.421965118,0.039642526,0.275891572,0.024333624,-0.007329083,0.002910725,0.765129998,0.179706084,0.939690524,141
1365,3009,2514,14,4,25141404,1404,7/23/2025,55,38.48928328,465.1411889,138.9998581,4929726.276,0.368037722,0.029834028,0.222097609,0.017030806,-0.016911932,0.001971171,0.707713311,0.206855181,0.956514608,161
1366,3010,2514,14,5,25141405,1405,7/23/2025,55,41.30381821,395.4444291,-373.498263,2980857.092,0.43720343,0.024421406,0.279253654,0.015043608,0.001492669,0.001680294,0.82290927,0.145729604,0.982811418,152
1367,3011,2514,15,1,25141501,1501,7/23/2025,55,19.76191907,211.5235425,1058.228835,4768396.408,0.275972586,0.03435608,0.148296943,0.022178686,-0.038023401,0.002007352,0.530145814,0.24909123,0.979440819,136
1368,3012,2514,15,2,25141502,1502,7/23/2025,55,24.80800109,361.2078388,851.1084813,5460051.319,0.293008069,0.043085228,0.159392244,0.027853825,-0.036765293,0.002426873,0.550300382,0.247469872,0.98222846,115
1369,3013,2514,15,3,25141503,1503,7/23/2025,55,24.83396134,296.1795358,747.5973572,5196369.64,0.306949571,0.036084267,0.173681053,0.023581742,-0.032933997,0.002103,0.604658148,0.239046672,0.993693956,196
1370,3014,2514,15,4,25141504,1504,7/23/2025,55,27.99128915,331.581503,587.0898833,5388272.149,0.33261062,0.037325729,0.195990175,0.024418413,-0.018646338,0.002510371,0.645203572,0.228915923,0.992471883,127
1371,3015,2514,15,5,25141505,1505,7/23/2025,55,20.43972696,278.0750088,1312.638269,5576801.043,0.252147186,0.040839443,0.1297794,0.027409991,-0.030924012,0.002483674,0.481501706,0.249657813,0.94285558,102
1372,3016,2514,16,1,25141601,1601,7/23/2025,55,26.69401742,294.3811583,101.2202335,4575859.174,0.367857741,0.030242592,0.216820311,0.021195888,-0.007733651,0.002146336,0.695464599,0.211793591,0.927507701,147
1373,3017,2514,16,2,25141602,1602,7/23/2025,55,30.63470731,488.4922817,128.7653309,4519735.232,0.323509223,0.03192351,0.168512067,0.020322597,-0.028556522,0.001902246,0.602584064,0.23947651,0.996117531,142
1374,3018,2514,16,3,25141603,1603,7/23/2025,55,28.53734604,390.2083507,55.94909502,4599048.959,0.363043129,0.033362158,0.212052445,0.022814948,-0.010598423,0.002158727,0.681978316,0.216883892,0.996099233,179
1375,3019,2514,16,4,25141604,1604,7/23/2025,55,22.02484845,283.9199221,762.6484955,4439452.981,0.340533335,0.041945868,0.210712243,0.029237821,-0.002759335,0.002678156,0.607503686,0.238442957,0.924390733,82
1376,3020,2514,16,5,25141605,1605,7/23/2025,55,24.15474728,357.8150255,787.9552062,4879445.986,0.286962537,0.034146749,0.150061699,0.02119183,-0.028601499,0.001713021,0.541383359,0.248287418,0.971548865,109
1377,3021,2514,17,1,25141701,1701,7/23/2025,55,16.01862319,208.8938942,1263.318632,4185128.921,0.245229857,0.037371491,0.118758663,0.026047213,-0.034771788,0.002491678,0.446765517,0.24716609,0.957219154,122
